product_id,product_name,category,segment
1742,SaigonCore RP-11,Outdoor,Activewear
1743,SaigonCore RP-12,Outdoor,Activewear
1744,SaigonCore RP-13,Outdoor,Activewear
1745,SaigonCore RP-14,Outdoor,Activewear
1749,SaigonCore UM-01,Streetwear,Balanced
1750,SaigonCore UM-02,Streetwear,Balanced
1751,SaigonCore UM-03,Streetwear,Balanced
1752,SaigonCore UM-04,Streetwear,Balanced
1755,SaigonCore UR-01,Streetwear,Standard
1756,SaigonCore UR-02,Streetwear,Standard
1757,SaigonCore UR-03,Streetwear,Standard
1759,SaigonCore UR-05,Streetwear,Standard
1760,SaigonCore UR-06,Streetwear,Standard
1762,SaigonCore UR-08,Streetwear,Standard
1763,SaigonCore UR-09,Streetwear,Standard
1764,SaigonCore UR-10,Streetwear,Standard
1765,SaigonCore UR-11,Streetwear,Standard
1766,SaigonCore UE-01,Streetwear,Performance
1767,SaigonCore UE-02,Streetwear,Performance
1768,SaigonCore UE-03,Streetwear,Performance
1769,SaigonCore UE-04,Streetwear,Performance
1770,SaigonCore UE-05,Streetwear,Performance
1771,SaigonCore UE-06,Streetwear,Performance
1772,SaigonCore UE-07,Streetwear,Performance
1773,SaigonCore UE-08,Streetwear,Performance
1774,SaigonCore UE-09,Streetwear,Performance
1775,SaigonCore UE-10,Streetwear,Performance
1776,SaigonCore UE-11,Streetwear,Performance
1777,SaigonCore UE-12,Streetwear,Performance
1778,SaigonCore UE-13,Streetwear,Performance
1779,SaigonCore UE-14,Streetwear,Performance
1780,SaigonCore UE-15,Streetwear,Performance
1781,SaigonCore UE-16,Streetwear,Performance
1782,SaigonCore UE-17,Streetwear,Performance
1783,SaigonCore UE-18,Streetwear,Performance
1784,SaigonCore UE-19,Streetwear,Performance
1785,SaigonCore UE-20,Streetwear,Performance
1786,SaigonCore UE-21,Streetwear,Performance
1787,SaigonCore UE-22,Streetwear,Performance
1788,SaigonCore UE-23,Streetwear,Performance
1789,SaigonCore UE-24,Streetwear,Performance
1790,SaigonCore UE-25,Streetwear,Performance
1792,SaigonCore UE-27,Streetwear,Performance
1793,SaigonCore UE-28,Streetwear,Performance
1795,SaigonCore UC-01,Streetwear,Everyday
1796,SaigonCore UC-02,Streetwear,Everyday
1797,SaigonCore UC-03,Streetwear,Everyday
1798,SaigonCore UC-04,Streetwear,Everyday
1800,SaigonCore UC-06,Streetwear,Everyday
1801,SaigonCore UC-07,Streetwear,Everyday
1802,SaigonCore UC-08,Streetwear,Everyday
1803,SaigonCore UC-09,Streetwear,Everyday
1804,SaigonCore UC-10,Streetwear,Everyday
1805,SaigonCore UC-11,Streetwear,Everyday
1807,SaigonCore YY-02,GenZ,Trendy
1808,SaigonCore YY-03,GenZ,Trendy
1809,SaigonCore YY-04,GenZ,Trendy
1810,SaigonCore YY-05,GenZ,Trendy
1811,SaigonCore YY-06,GenZ,Trendy
1812,SaigonCore YY-07,GenZ,Trendy
1813,SaigonCore YY-08,GenZ,Trendy
1815,SaigonCore YY-10,GenZ,Trendy
1816,SaigonCore YY-11,GenZ,Trendy
1817,SaigonCore YY-12,GenZ,Trendy
1818,SaigonCore YY-13,GenZ,Trendy
1819,SaigonCore YY-14,GenZ,Trendy
1820,SaigonCore YY-15,GenZ,Trendy
1821,SaigonCore YY-16,GenZ,Trendy
1822,SaigonCore YY-17,GenZ,Trendy
1823,SaigonCore YY-18,GenZ,Trendy
1825,SaigonCore YY-20,GenZ,Trendy
1826,SaigonCore YY-21,GenZ,Trendy
1827,SaigonCore YY-22,GenZ,Trendy
1828,SaigonCore YY-23,GenZ,Trendy
1829,SaigonCore YY-24,GenZ,Trendy
1830,SaigonCore YY-25,GenZ,Trendy
1831,SaigonCore YY-26,GenZ,Trendy
1832,SaigonCore YY-27,GenZ,Trendy
1833,SaigonCore YY-28,GenZ,Trendy
1836,SaigonCore YY-31,GenZ,Trendy
1837,SaigonCore YY-32,GenZ,Trendy
1838,SaigonCore YY-33,GenZ,Trendy
1839,SaigonCore YY-34,GenZ,Trendy
1840,SaigonCore YY-35,GenZ,Trendy
1841,SaigonCore YY-36,GenZ,Trendy
1842,SaigonCore YY-37,GenZ,Trendy
1843,SaigonCore YY-38,GenZ,Trendy
1844,SaigonCore YY-39,GenZ,Trendy
1845,SaigonCore YY-40,GenZ,Trendy
1846,SaigonCore YY-41,GenZ,Trendy
1847,SaigonCore YY-42,GenZ,Trendy
1848,SaigonCore YY-43,GenZ,Trendy
1849,SaigonCore YY-44,GenZ,Trendy
1850,SaigonCore YY-45,GenZ,Trendy
1851,SaigonCore YY-46,GenZ,Trendy
1852,SaigonCore YY-47,GenZ,Trendy
1853,SaigonCore YY-48,GenZ,Trendy
1855,SaigonCore YY-50,GenZ,Trendy
1856,SaigonCore YY-51,GenZ,Trendy
1857,SaigonCore YY-52,GenZ,Trendy
1858,SaigonCore YY-53,GenZ,Trendy
1859,SaigonCore YY-54,GenZ,Trendy
1860,SaigonCore YY-55,GenZ,Trendy
1861,SaigonCore YY-56,GenZ,Trendy
1862,SaigonCore YY-57,GenZ,Trendy
1863,BambooCraft UM-01,Streetwear,Balanced
1864,BambooCraft UM-02,Streetwear,Balanced
1866,BambooCraft UM-04,Streetwear,Balanced
1868,BambooCraft UM-06,Streetwear,Balanced
1869,BambooCraft UM-07,Streetwear,Balanced
1870,BambooCraft UM-08,Streetwear,Balanced
1871,BambooCraft UM-09,Streetwear,Balanced
1872,BambooCraft UM-10,Streetwear,Balanced
1873,BambooCraft UM-11,Streetwear,Balanced
1875,BambooCraft UM-13,Streetwear,Balanced
1876,BambooCraft UM-14,Streetwear,Balanced
1878,BambooCraft UM-16,Streetwear,Balanced
1879,BambooCraft UM-17,Streetwear,Balanced
1880,BambooCraft UM-18,Streetwear,Balanced
1881,BambooCraft UM-19,Streetwear,Balanced
1883,BambooCraft UC-02,Streetwear,Everyday
1884,BambooCraft UC-03,Streetwear,Everyday
1885,BambooCraft UC-04,Streetwear,Everyday
1886,BambooCraft UC-05,Streetwear,Everyday
1888,BambooCraft UC-07,Streetwear,Everyday
1889,BambooCraft UC-08,Streetwear,Everyday
1891,BambooCraft UC-10,Streetwear,Everyday
1892,BambooCraft UC-11,Streetwear,Everyday
1893,BambooCraft UC-12,Streetwear,Everyday
1894,BambooCraft UC-13,Streetwear,Everyday
1895,BambooCraft UC-14,Streetwear,Everyday
1896,BambooCraft UC-15,Streetwear,Everyday
1897,BambooCraft UC-16,Streetwear,Everyday
1898,BambooCraft UC-17,Streetwear,Everyday
1899,BambooCraft UC-18,Streetwear,Everyday
1901,BambooCraft UC-20,Streetwear,Everyday
1902,BambooCraft UC-21,Streetwear,Everyday
1903,BambooCraft UC-22,Streetwear,Everyday
1905,BambooCraft UC-24,Streetwear,Everyday
1906,BambooCraft UC-25,Streetwear,Everyday
1907,BambooCraft UC-26,Streetwear,Everyday
1908,UrbanVN MA-01,Casual,All-weather
1909,UrbanVN MA-02,Casual,All-weather
1912,UrbanVN MA-05,Casual,All-weather
1915,UrbanVN MA-08,Casual,All-weather
1916,UrbanVN MA-09,Casual,All-weather
1920,UrbanVN MA-13,Casual,All-weather
1924,UrbanVN MA-17,Casual,All-weather
1926,UrbanVN RP-01,Outdoor,Activewear
1927,UrbanVN RP-02,Outdoor,Activewear
1932,UrbanVN RP-07,Outdoor,Activewear
1933,UrbanVN RP-08,Outdoor,Activewear
1934,UrbanVN RP-09,Outdoor,Activewear
1935,UrbanVN RP-10,Outdoor,Activewear
1936,UrbanVN RP-11,Outdoor,Activewear
1937,UrbanVN RP-12,Outdoor,Activewear
1938,UrbanVN RP-13,Outdoor,Activewear
1939,UrbanVN RP-14,Outdoor,Activewear
1940,UrbanVN RP-15,Outdoor,Activewear
1941,UrbanVN RP-16,Outdoor,Activewear
1942,UrbanVN RP-17,Outdoor,Activewear
1943,UrbanVN RP-18,Outdoor,Activewear
1946,UrbanVN RP-21,Outdoor,Activewear
1947,UrbanVN RP-22,Outdoor,Activewear
1948,UrbanVN RP-23,Outdoor,Activewear
1949,UrbanVN RP-24,Outdoor,Activewear
1950,UrbanVN RP-25,Outdoor,Activewear
1951,UrbanVN RP-26,Outdoor,Activewear
1958,UrbanVN RP-33,Outdoor,Activewear
1959,UrbanVN RP-34,Outdoor,Activewear
1960,UrbanVN RP-35,Outdoor,Activewear
1961,UrbanVN RP-36,Outdoor,Activewear
1962,UrbanVN RP-37,Outdoor,Activewear
1963,UrbanVN RP-38,Outdoor,Activewear
1964,UrbanVN RP-39,Outdoor,Activewear
1965,UrbanVN RP-40,Outdoor,Activewear
1966,UrbanVN RP-41,Outdoor,Activewear
1967,UrbanVN RP-42,Outdoor,Activewear
1968,UrbanVN RP-43,Outdoor,Activewear
1969,UrbanVN RP-44,Outdoor,Activewear
1974,UrbanVN RP-49,Outdoor,Activewear
1975,UrbanVN RP-50,Outdoor,Activewear
1978,UrbanVN RP-53,Outdoor,Activewear
1979,UrbanVN RP-54,Outdoor,Activewear
1980,UrbanVN RP-55,Outdoor,Activewear
1981,UrbanVN RP-56,Outdoor,Activewear
1982,UrbanVN RS-01,Outdoor,Premium
1983,UrbanVN RS-02,Outdoor,Premium
1984,UrbanVN RS-03,Outdoor,Premium
1985,UrbanVN RS-04,Outdoor,Premium
1986,UrbanVN RS-05,Outdoor,Premium
1987,UrbanVN RS-06,Outdoor,Premium
1989,UrbanVN RS-08,Outdoor,Premium
1990,UrbanVN RS-09,Outdoor,Premium
1991,UrbanVN RS-10,Outdoor,Premium
1993,UrbanVN RS-12,Outdoor,Premium
1994,UrbanVN UM-01,Streetwear,Balanced
1995,UrbanVN UM-02,Streetwear,Balanced
1997,UrbanVN UM-04,Streetwear,Balanced
1999,UrbanVN UR-02,Streetwear,Standard
2004,UrbanVN UR-07,Streetwear,Standard
2005,UrbanVN UR-08,Streetwear,Standard
2012,UrbanVN UR-15,Streetwear,Standard
2015,UrbanVN UR-18,Streetwear,Standard
2016,UrbanVN UR-19,Streetwear,Standard
2022,UrbanVN UR-25,Streetwear,Standard
2026,UrbanVN UR-29,Streetwear,Standard
2028,UrbanVN UR-31,Streetwear,Standard
2034,UrbanVN UR-37,Streetwear,Standard
2036,UrbanVN UR-39,Streetwear,Standard
2039,UrbanVN UR-42,Streetwear,Standard
2042,UrbanVN UE-02,Streetwear,Performance
2044,UrbanVN UE-04,Streetwear,Performance
2045,UrbanVN UE-05,Streetwear,Performance
2046,UrbanVN UE-06,Streetwear,Performance
2047,UrbanVN UE-07,Streetwear,Performance
2049,UrbanVN UE-09,Streetwear,Performance
2050,UrbanVN UE-10,Streetwear,Performance
2051,UrbanVN UE-11,Streetwear,Performance
2053,UrbanVN UE-13,Streetwear,Performance
2054,UrbanVN UE-14,Streetwear,Performance
2055,UrbanVN UE-15,Streetwear,Performance
2056,UrbanVN UE-16,Streetwear,Performance
2057,UrbanVN UE-17,Streetwear,Performance
2058,UrbanVN UE-18,Streetwear,Performance
2060,UrbanVN UE-20,Streetwear,Performance
2061,UrbanVN UE-21,Streetwear,Performance
2064,UrbanVN UE-24,Streetwear,Performance
2066,UrbanVN UC-01,Streetwear,Everyday
2067,UrbanVN UC-02,Streetwear,Everyday
2069,UrbanVN UC-04,Streetwear,Everyday
2070,UrbanVN UC-05,Streetwear,Everyday
2071,UrbanVN UC-06,Streetwear,Everyday
2073,UrbanVN UC-08,Streetwear,Everyday
2074,UrbanVN UC-09,Streetwear,Everyday
2076,UrbanVN UC-11,Streetwear,Everyday
2077,UrbanVN UC-12,Streetwear,Everyday
2078,UrbanVN UC-13,Streetwear,Everyday
2079,UrbanVN UC-14,Streetwear,Everyday
2080,UrbanVN UC-15,Streetwear,Everyday
2081,UrbanVN UC-16,Streetwear,Everyday
2082,UrbanVN UC-17,Streetwear,Everyday
2083,UrbanVN UC-18,Streetwear,Everyday
2084,UrbanVN UC-19,Streetwear,Everyday
2085,UrbanVN UC-20,Streetwear,Everyday
2086,UrbanVN UC-21,Streetwear,Everyday
2087,UrbanVN UC-22,Streetwear,Everyday
2090,UrbanVN UC-25,Streetwear,Everyday
2091,UrbanVN UC-26,Streetwear,Everyday
2092,UrbanVN UC-27,Streetwear,Everyday
2093,UrbanVN UC-28,Streetwear,Everyday
2094,UrbanVN UC-29,Streetwear,Everyday
2097,UrbanVN YY-01,GenZ,Trendy
2098,UrbanVN YY-02,GenZ,Trendy
2099,UrbanVN YY-03,GenZ,Trendy
2100,UrbanVN YY-04,GenZ,Trendy
2102,PhoenixWear MA-01,Casual,All-weather
2103,PhoenixWear MA-02,Casual,All-weather
2104,PhoenixWear MA-03,Casual,All-weather
2105,PhoenixWear MA-04,Casual,All-weather
2106,PhoenixWear MA-05,Casual,All-weather
2111,PhoenixWear UM-02,Streetwear,Balanced
2112,PhoenixWear UM-03,Streetwear,Balanced
2115,PhoenixWear UM-06,Streetwear,Balanced
2116,PhoenixWear UM-07,Streetwear,Balanced
2117,PhoenixWear UM-08,Streetwear,Balanced
2119,PhoenixWear UM-10,Streetwear,Balanced
2120,PhoenixWear UM-11,Streetwear,Balanced
2121,PhoenixWear UM-12,Streetwear,Balanced
2123,PhoenixWear UM-14,Streetwear,Balanced
2124,PhoenixWear UM-15,Streetwear,Balanced
2126,PhoenixWear UR-02,Streetwear,Standard
2127,PhoenixWear UR-03,Streetwear,Standard
2128,PhoenixWear UR-04,Streetwear,Standard
2131,PhoenixWear UR-07,Streetwear,Standard
2132,PhoenixWear UR-08,Streetwear,Standard
2133,PhoenixWear UR-09,Streetwear,Standard
2134,PhoenixWear UR-10,Streetwear,Standard
2136,PhoenixWear UR-12,Streetwear,Standard
2137,PhoenixWear UR-13,Streetwear,Standard
2138,PhoenixWear UR-14,Streetwear,Standard
2140,PhoenixWear UR-16,Streetwear,Standard
2141,PhoenixWear UR-17,Streetwear,Standard
2142,PhoenixWear UR-18,Streetwear,Standard
2143,PhoenixWear UR-19,Streetwear,Standard
2144,PhoenixWear UR-20,Streetwear,Standard
2145,PhoenixWear UR-21,Streetwear,Standard
2146,PhoenixWear UR-22,Streetwear,Standard
2147,PhoenixWear UR-23,Streetwear,Standard
2148,PhoenixWear UE-01,Streetwear,Performance
2149,PhoenixWear UE-02,Streetwear,Performance
2150,PhoenixWear UE-03,Streetwear,Performance
2151,PhoenixWear UE-04,Streetwear,Performance
2153,PhoenixWear UE-06,Streetwear,Performance
2154,PhoenixWear UE-07,Streetwear,Performance
2155,PhoenixWear UE-08,Streetwear,Performance
2157,PhoenixWear UE-10,Streetwear,Performance
2159,PhoenixWear UE-12,Streetwear,Performance
2161,PhoenixWear UE-14,Streetwear,Performance
2164,PhoenixWear UE-17,Streetwear,Performance
2165,PhoenixWear UE-18,Streetwear,Performance
2166,PhoenixWear UE-19,Streetwear,Performance
2167,PhoenixWear UE-20,Streetwear,Performance
2168,PhoenixWear UE-21,Streetwear,Performance
2169,PhoenixWear UE-22,Streetwear,Performance
2171,PhoenixWear UC-01,Streetwear,Everyday
2173,PhoenixWear UC-03,Streetwear,Everyday
2174,PhoenixWear UC-04,Streetwear,Everyday
2175,PhoenixWear UC-05,Streetwear,Everyday
2176,PhoenixWear UC-06,Streetwear,Everyday
2177,PhoenixWear UC-07,Streetwear,Everyday
2178,PhoenixWear UC-08,Streetwear,Everyday
2179,PhoenixWear UC-09,Streetwear,Everyday
2180,PhoenixWear UC-10,Streetwear,Everyday
2183,PhoenixWear UC-13,Streetwear,Everyday
2184,PhoenixWear UC-14,Streetwear,Everyday
2185,PhoenixWear UC-15,Streetwear,Everyday
2186,PhoenixWear UC-16,Streetwear,Everyday
2189,VietMotion MA-03,Casual,All-weather
2192,VietMotion MA-06,Casual,All-weather
2193,VietMotion MA-07,Casual,All-weather
2197,VietMotion MA-11,Casual,All-weather
2199,VietMotion MA-13,Casual,All-weather
2202,VietMotion MA-16,Casual,All-weather
2204,VietMotion RP-01,Outdoor,Activewear
2205,VietMotion RP-02,Outdoor,Activewear
2206,VietMotion RP-03,Outdoor,Activewear
2207,VietMotion RP-04,Outdoor,Activewear
2210,VietMotion RP-07,Outdoor,Activewear
2211,VietMotion RP-08,Outdoor,Activewear
2212,VietMotion RP-09,Outdoor,Activewear
2213,VietMotion RP-10,Outdoor,Activewear
2214,VietMotion RP-11,Outdoor,Activewear
2215,VietMotion RP-12,Outdoor,Activewear
2218,VietMotion RP-15,Outdoor,Activewear
2219,VietMotion RP-16,Outdoor,Activewear
2222,VietMotion RP-19,Outdoor,Activewear
2223,VietMotion RP-20,Outdoor,Activewear
2224,VietMotion RP-21,Outdoor,Activewear
2225,VietMotion RP-22,Outdoor,Activewear
2226,VietMotion RP-23,Outdoor,Activewear
2227,VietMotion RP-24,Outdoor,Activewear
2234,VietMotion RP-31,Outdoor,Activewear
2235,VietMotion RP-32,Outdoor,Activewear
2236,VietMotion RP-33,Outdoor,Activewear
2237,VietMotion RP-34,Outdoor,Activewear
2238,VietMotion RP-35,Outdoor,Activewear
2239,VietMotion RP-36,Outdoor,Activewear
2240,VietMotion RP-37,Outdoor,Activewear
2241,VietMotion RP-38,Outdoor,Activewear
2246,VietMotion RP-43,Outdoor,Activewear
2247,VietMotion RP-44,Outdoor,Activewear
2250,VietMotion RP-47,Outdoor,Activewear
2251,VietMotion RP-48,Outdoor,Activewear
2252,VietMotion RP-49,Outdoor,Activewear
2253,VietMotion RP-50,Outdoor,Activewear
2254,VietMotion RP-51,Outdoor,Activewear
2255,VietMotion RP-52,Outdoor,Activewear
2262,VietMotion RP-59,Outdoor,Activewear
2263,VietMotion RP-60,Outdoor,Activewear
2269,VietMotion RS-02,Outdoor,Premium
2270,VietMotion RS-03,Outdoor,Premium
2275,VietMotion RS-08,Outdoor,Premium
2277,VietMotion RS-10,Outdoor,Premium
2279,VietMotion RS-12,Outdoor,Premium
2280,VietMotion RS-13,Outdoor,Premium
2284,VietMotion RS-17,Outdoor,Premium
2286,VietMotion UM-01,Streetwear,Balanced
2287,VietMotion UM-02,Streetwear,Balanced
2289,VietMotion UM-04,Streetwear,Balanced
2290,VietMotion UM-05,Streetwear,Balanced
2291,VietMotion UM-06,Streetwear,Balanced
2293,VietMotion UM-08,Streetwear,Balanced
2295,VietMotion UM-10,Streetwear,Balanced
2307,VietMotion UR-10,Streetwear,Standard
2325,VietMotion UR-28,Streetwear,Standard
2327,VietMotion UE-01,Streetwear,Performance
2328,VietMotion UE-02,Streetwear,Performance
2330,VietMotion UE-04,Streetwear,Performance
2331,VietMotion UE-05,Streetwear,Performance
2332,VietMotion UE-06,Streetwear,Performance
2334,VietMotion UE-08,Streetwear,Performance
2336,VietMotion UE-10,Streetwear,Performance
2340,VietMotion UE-14,Streetwear,Performance
2341,VietMotion UE-15,Streetwear,Performance
2343,VietMotion UE-17,Streetwear,Performance
2345,VietMotion UE-19,Streetwear,Performance
2348,VietMotion UE-22,Streetwear,Performance
2350,VietMotion UE-24,Streetwear,Performance
2352,VietMotion UE-26,Streetwear,Performance
2353,VietMotion UC-01,Streetwear,Everyday
2354,VietMotion UC-02,Streetwear,Everyday
2355,VietMotion UC-03,Streetwear,Everyday
2356,VietMotion UC-04,Streetwear,Everyday
2359,VietMotion UC-07,Streetwear,Everyday
2360,VietMotion UC-08,Streetwear,Everyday
2361,VietMotion UC-09,Streetwear,Everyday
2363,VietMotion UC-11,Streetwear,Everyday
2365,VietMotion UC-13,Streetwear,Everyday
2367,VietMotion UC-15,Streetwear,Everyday
2368,VietMotion UC-16,Streetwear,Everyday
2369,VietMotion UC-17,Streetwear,Everyday
2370,VietMotion UC-18,Streetwear,Everyday
2371,VietMotion UC-19,Streetwear,Everyday
2372,VietMotion UC-20,Streetwear,Everyday
2373,VietMotion UC-21,Streetwear,Everyday
2374,VietMotion UC-22,Streetwear,Everyday
2375,VietMotion UC-23,Streetwear,Everyday
2376,VietMotion UC-24,Streetwear,Everyday
2377,VietMotion UC-25,Streetwear,Everyday
2378,VietMotion UC-26,Streetwear,Everyday
2379,VietMotion UC-27,Streetwear,Everyday
2380,VietMotion UC-28,Streetwear,Everyday
2381,VietMotion UC-29,Streetwear,Everyday
2384,VietMotion UC-32,Streetwear,Everyday
2385,VietMotion UC-33,Streetwear,Everyday
2387,VietMotion UC-35,Streetwear,Everyday
2388,VietMotion UC-36,Streetwear,Everyday
2389,VietMotion UC-37,Streetwear,Everyday
2391,VietMotion UC-39,Streetwear,Everyday
2393,VietMotion YY-02,GenZ,Trendy
2394,VietMotion YY-03,GenZ,Trendy
2395,VietMotion YY-04,GenZ,Trendy
2396,VietMotion YY-05,GenZ,Trendy
2400,VietMotion YY-09,GenZ,Trendy
2401,VietMotion YY-10,GenZ,Trendy
2402,VietMotion YY-11,GenZ,Trendy
2403,VietMotion YY-12,GenZ,Trendy
2404,VietMotion YY-13,GenZ,Trendy
2405,VietMotion YY-14,GenZ,Trendy
2406,VietMotion YY-15,GenZ,Trendy
2407,VietMotion YY-16,GenZ,Trendy
2410,VietMotion YY-19,GenZ,Trendy
2412,VietMotion YY-21,GenZ,Trendy
