product_id,product_name,category_id,segment_id,size,color,price,cogs
775,MekongStyle UC-05,5,4,M,blue,12136.393255813957,8029.437778046513
776,DragonWear UM-51,5,3,S,white,59.22913883606159,37.57821971780847
777,VietMode MA-25,1,2,M,yellow,5669.370000000001,5385.901500000001
778,MekongFit RS-04,4,6,S,green,3151.464301221167,1908.2116343894168
779,VietMotion YY-13,2,8,S,white,3296.847272727273,2940.1283978181823
780,VietMode RP-42,4,1,L,red,5038.74,2568.245778
781,SaigonFlex UC-42,5,4,M,silver,12288.258347826088,9234.626148391304
782,VietMode RP-78,4,1,L,green,4156.74,3322.482282
783,HanoiStreet UC-28,5,4,M,purple,6039.659921465968,3816.461104374345
784,HanoiStreet YY-02,2,8,M,black,4904.031105815062,3874.6749767044807
785,LotusWear UM-05,5,3,XL,silver,9546.096575342466,5405.954490616439
786,VietMode RP-14,4,1,L,orange,6298.74,5983.803
787,HanoiStreet RP-65,4,1,M,silver,1477.4889495225102,1403.6145020463846
788,DragonWear MA-35,1,2,XL,purple,5669.37,3727.043838
789,LotusWear UE-32,5,5,XL,black,7633.679268292683,6058.087867317074
790,DragonWear YY-02,2,8,L,pink,6293.7,3768.03819
791,VietMode RP-31,4,1,XL,yellow,4534.74,4308.003
792,HanoiStreet RS-01,4,6,M,silver,3792.839178082192,3178.399231232877
793,SaigonCore YY-57,2,8,L,orange,2656.232068965517,1842.62818624138
794,UrbanVN UC-26,5,4,XL,black,2019.996121076233,1168.1637568183855
795,NamStyle YY-11,2,8,S,red,1301.63582278481,745.4468357088607
796,HanoiStreet UE-17,5,5,S,pink,2601.282045889101,2461.3330718202674
797,VietMotion RP-62,4,1,M,purple,30.53219942488464,17.552089060732616
798,MekongFit UC-12,5,4,L,red,7044.87,6692.626499999999
799,VietMotion RP-17,4,1,S,red,17.270209532795405,10.267666749032566
800,SaigonFlex UC-20,5,4,XL,purple,10520.478996539792,9994.455046712805
801,UrbanVN RP-10,4,1,XL,purple,1609.9115094339622,1048.696357245283
802,LotusWear UE-36,5,5,XL,purple,37.36068457495183,21.87719413339984
803,LotusWear UE-03,5,5,L,orange,11147.85,10315.105605
804,VietMode RP-17,4,1,M,purple,19.76703478014193,11.639933279269748
805,VietMotion UC-22,5,4,L,white,7830.721535836178,5726.606659156997
806,PhoenixWear UR-16,5,7,S,red,6611.85,4492.09089
807,LotusWear UR-26,5,7,L,white,10076.85,8442.38493
808,VietMode RP-27,4,1,XL,purple,4004.843365384615,3125.3797623461537
809,HanoiStreet UR-30,5,7,S,white,39.54850017556203,24.50433225008864
810,LotusWear UE-12,5,5,XL,black,9887.85,9393.4575
811,HanoiStreet UM-14,5,3,L,red,44.0621085973863,27.30215489435084
812,SaigonFlex UE-13,5,5,M,purple,6289.682000000001,3754.3111858
813,SaigonFlex UM-96,6,3,XL,black,11060.080544680852,10507.076517446809
814,HanoiStreet UR-19,5,7,M,blue,47.80569519896546,30.92599485473374
815,PhoenixWear MA-01,1,2,L,orange,6299.37,3167.323236
816,MekongFit UE-06,5,5,L,red,5606.37,3703.568022
817,VietMotion RP-35,4,1,L,pink,1546.0695505617975,846.4730789325843
818,VietMotion UE-01,5,5,XL,silver,7343.27605427975,6976.112251565762
819,SaigonFlex UM-08,5,3,XL,blue,13752.81,7730.454500999999
820,VietMotion MA-07,1,2,M,blue,9177.035294117648,5596.156122352942
821,DragonWear UM-47,5,3,S,red,37.95726000127293,24.56236402951228
822,VietMode RS-78,4,6,S,red,4786.74,4547.402999999999
823,VietMode RP-21,4,1,M,yellow,1652.259512195122,1569.6465365853658
824,VietMode RP-18,4,1,L,green,4781.390943396226,4542.321396226414
825,SaigonFlex UC-33,5,4,S,pink,16826.67,12741.154524
826,SaigonFlex UM-22,5,3,M,silver,11199.107872340424,8260.461966638297
827,PhoenixWear UE-11,5,5,L,pink,40.66252770930223,24.70865195616299
828,SaigonFlex UC-00,5,4,XL,purple,10745.220588235294,9205.430477941176
829,HanoiStreet UE-16,5,5,XL,silver,7343.25255526658,6976.089927503251
830,VietMode RP-16,4,1,S,white,4011.274505119454,2500.227399040956
831,VietMode RS-13,4,6,XL,purple,3356.7945283018867,3188.954801886792
832,BambooCraft UM-01,5,3,XL,blue,10115.099166666669,6342.1671775
833,BambooCraft UM-18,5,3,S,red,11356.870000000004,6008.919917
834,VietMotion RP-50,4,1,M,blue,1621.5537476099423,1250.8665609063096
835,LotusWear UR-29,5,7,M,silver,7052.85,5494.17015
836,HanoiStreet UM-08,5,3,S,white,5543.37,4445.228403
837,UrbanVN RP-29,4,1,L,white,37.91696218405503,22.57856459219544
838,LotusWear UE-07,5,5,L,green,5761.350000000001,3392.28288
839,SaigonFlex UE-08,5,5,S,red,7367.85,6999.4575
840,SaigonFlex UM-79,5,3,L,white,36.743197912068986,21.535092385273764
841,VietMode RP-57,4,1,M,purple,2802.24,1672.096608
842,NamStyle YY-35,2,8,S,white,66.8289478002943,42.504028768524
843,UrbanVN UR-08,5,7,M,purple,3684.87,2645.368173
844,HanoiStreet RP-78,4,1,L,red,2708.37,1879.337943
845,MekongFit UR-11,5,7,L,white,58.93937160374784,37.65487971621282
846,HanoiStreet UE-20,5,5,XL,black,38.26954499465669,23.97053437683893
847,BambooCraft UC-15,5,4,S,green,8833.75888888889,7271.950317333333
848,PhoenixWear UE-18,5,5,M,purple,7994.642727272727,6223.829363181818
849,IndigoViet UM-05,5,3,XL,blue,12468.703333333337,11003.630691666667
850,VietMode MA-04,1,2,S,pink,21.48555391895704,13.27856271342186
851,HanoiStreet RP-69,4,1,M,black,1274.5818688060406,845.3026953921661
852,HanoiStreet RP-02,4,1,L,white,1952.0120454545447,1350.7923354545455
853,SaigonCore UC-09,5,4,XL,blue,5351.85,4369.2503400000005
854,SaigonFlex UC-34,5,4,M,yellow,12601.622727272726,11971.54159090909
855,VietMode RP-82,4,1,L,red,4912.74,3997.005264
856,VietMode RP-61,4,1,M,yellow,5963.987647058823,4995.436053176471
857,MekongFit UM-19,5,3,L,orange,8326.33408839779,7398.780470950277
858,VietMode RS-81,4,6,XL,blue,5070.87,4513.0743
859,HanoiStreet RP-15,4,1,XL,silver,818.37,681.129351
860,LotusWear UR-01,5,7,M,yellow,6513.15,4765.02054
861,VietMotion UR-27,5,7,S,white,23.80275002527921,14.728869703292052
862,VietMotion UC-14,5,4,L,green,5124.649910554562,4868.417415026834
863,HanoiStreet YY-22,2,8,M,black,17.927831391666206,10.41671895241332
864,LotusWear UE-27,5,5,L,green,14648.60675675676,7768.156163108108
865,VietMode RP-72,4,1,S,red,3967.74,3769.353
866,DragonWear UM-14,5,3,XL,silver,40.02615711874029,25.413390272717606
867,UrbanVN RP-31,4,1,S,green,42.65364555812609,25.544613933627417
868,HanoiStreet UM-33,5,3,M,yellow,4137.985384615385,3139.075712769231
869,VietMode MA-41,1,2,M,purple,5114.97,3436.748343
870,SaigonCore YY-56,2,8,M,black,1259.37,828.1617120000001
871,UrbanVN MA-03,1,2,L,red,43.64364128670683,27.031484530585928
872,DragonWear RP-05,4,1,L,red,52.83177583040088,29.251218367433875
873,HanoiStreet UR-11,5,7,M,purple,46.81960744428506,28.15117157705557
874,DragonWear UM-30,5,3,XL,blue,10425.177091172214,7115.183364725037
875,DragonWear UM-19,5,3,S,orange,11626.60103626943,9137.345754404145
876,VietMotion RP-63,4,1,L,green,38.415397252680165,23.49925547126347
877,UrbanVN UE-01,5,5,M,black,8922.087391304349,8475.983021739132
878,VietMode RP-88,4,1,S,green,4629.24,2849.29722
879,VietMotion RP-56,4,1,XL,yellow,58.94633467839673,35.48436098598768
880,HanoiStreet RP-36,4,1,S,pink,23.43905602971568,13.879954859732678
881,SaigonFlex UE-10,5,5,L,orange,30.74527762642181,17.734071800396872
882,DragonWear UM-42,5,3,XL,purple,10818.745208023774,9215.40716819465
883,VietMotion UM-12,5,3,M,silver,50.47715313856764,31.794464597878992
884,HanoiStreet UC-01,5,4,L,pink,18.82298104757963,12.133510917425138
885,BambooCraft UM-06,5,3,S,pink,14247.512493297589,13535.136868632708
886,MekongFit UC-08,5,4,L,green,6110.37,5286.081087
887,VietMotion UM-03,5,3,S,pink,41.44278538358636,24.9855947736624
888,VietMode MA-36,1,2,S,red,5420.109130434782,3545.293382217392
889,VietMode RS-07,4,6,M,yellow,5039.37,2522.708622
890,LotusWear UE-28,5,5,XL,silver,13856.85,8174.155815000001
891,SaigonCore YY-13,2,8,L,pink,2515.8053649635035,2390.015096715328
892,UrbanVN UR-02,5,7,XL,yellow,8126.369999999999,5654.328245999999
893,VietMotion UR-02,5,7,XL,yellow,45.85131388256831,28.627305678763328
894,SaigonCore RP-08,4,1,XL,yellow,64.75266933041797,38.898448915717616
895,SaigonCore UR-09,5,7,XL,blue,5743.991359223301,5456.791791262135
896,UrbanVN RP-07,4,1,S,orange,5291.37,2847.286197
897,SaigonFlex UM-92,5,3,XL,silver,13019.79912189546,11027.769856245455
898,DragonWear UM-01,5,3,L,white,13273.377049180328,8752.464826229509
899,VietMotion RS-16,4,6,XL,blue,27.659626182375,17.10904235714284
900,HanoiStreet RP-14,4,1,L,green,1341.3127118644063,1274.2470762711862
901,VietMotion UC-31,5,4,XL,blue,48.06297103310155,30.72507952736204
902,SaigonFlex UC-36,5,4,XL,black,11194.626315789474,7866.463912105264
903,PhoenixWear MA-06,1,2,XL,silver,7874.37,5049.046044
904,MekongFit UM-13,5,3,S,green,9134.37,8677.6515
905,SaigonFlex UM-77,5,3,S,orange,11541.579742765272,10964.500755627008
906,VietMode MP-21,1,1,M,blue,5353.74,4589.225928
907,LotusWear UE-63,5,5,L,orange,8412.978526645767,7352.101934435736
908,SaigonFlex UE-11,5,5,XL,blue,6819.422254335261,6351.609887687862
909,DragonWear UR-14,5,7,XL,blue,5549.752173913043,3170.018441739131
910,SaigonFlex UC-48,5,4,XL,blue,10477.884955752212,6262.6318380530965
911,SaigonFlex UM-55,5,3,L,red,20605.7840625,17102.800771874998
912,SaigonFlex UM-29,5,3,S,white,20475.451545064378,12027.280237570814
913,BambooCraft UC-11,5,4,S,orange,10488.371582278482,9963.953003164555
914,SaigonFlex UC-22,5,4,M,silver,11020.21447260834,10469.203748977923
915,VietMode MA-24,1,2,S,pink,8377.74,7154.589959999999
916,LotusWear UC-04,5,4,L,red,16691.85,12462.13521
917,UrbanVN UC-25,5,4,L,red,4301.704266090053,3533.8500545929787
918,HanoiStreet UC-16,5,4,M,blue,30.25584774884125,17.459877222806806
919,HanoiStreet YY-11,2,8,L,red,31.28216747612525,18.74300640602044
920,HanoiStreet YY-26,2,8,M,purple,37.82331096677837,20.8467737611827
921,VietMode MA-34,1,2,L,pink,4444.02,3357.4571100000003
922,SaigonCore YY-09,2,8,L,white,6265.98,4713.270156
923,SaigonFlex UC-68,5,4,XL,blue,11026.336363636365,8163.899443636364
924,IndigoViet UM-12,5,3,L,red,15511.570819672132,10377.240878360655
925,MekongStyle UM-02,5,3,S,pink,13423.977329842932,12210.449779225131
926,VietMode RS-49,4,6,XL,black,22.32505480131664,12.39480631628554
927,VietMode RP-12,4,1,S,red,2622.8902649006623,2491.745751655629
928,SaigonFlex UC-82,5,4,M,silver,10151.263043478262,6680.546208913043
929,SaigonFlex UC-41,5,4,S,green,18775.840588235293,12572.302857882352
930,UrbanVN RP-30,4,1,XL,purple,28.047088630409924,16.87199549783042
931,SaigonFlex UM-94,5,3,M,yellow,10349.290430769232,7115.137171153847
932,PhoenixWear UM-01,5,3,L,red,10835.37,10293.6015
933,VietMotion YY-04,2,8,XL,purple,1987.569124423963,1152.392578341014
934,VietMode RP-53,4,1,M,black,22.29044412150247,14.060468749588775
935,VietMode RS-05,4,6,XL,silver,4999.05,4046.23107
936,VietMode UR-01,5,7,S,pink,5164.74,2678.950638
937,SaigonCore YY-40,2,8,M,purple,1211.1452442996742,735.5285068631921
938,UrbanVN MA-12,1,2,XL,yellow,24.307770829746094,14.033506952292084
939,VietMotion MA-05,1,2,XL,black,35.63530294659231,20.57659080145137
940,VietMode RS-48,4,6,L,red,48.523922715489945,31.23102656172188
941,VietMode MA-18,1,2,L,orange,34.15630935276042,21.75166857374073
942,SaigonCore YY-27,2,8,S,orange,4371.085384615384,3285.307775076923
943,HanoiStreet UR-26,5,7,S,red,54.9687289874747,32.410892958162094
944,SaigonFlex UM-45,5,3,S,red,19538.72371179039,12420.766663585153
945,LotusWear UE-55,5,5,L,white,25196.85,23937.0075
946,UrbanVN UR-39,5,7,S,green,2521.250597014925,2395.18806716418
947,SaigonFlex UC-53,5,4,S,pink,6694.905,5116.246400999999
948,SaigonFlex UC-45,5,4,S,red,26.44547294094096,16.0250054413446
949,LotusWear UE-56,5,5,XL,purple,10391.85,9872.2575
950,SaigonFlex UC-46,5,4,M,black,16696.35,14125.112099999997
951,MekongFit UC-04,5,4,L,orange,7253.09891566265,6218.081700397591
952,VietMode RP-23,4,1,XL,black,5140.902162162162,4883.857054054054
953,VietMode RP-09,4,1,M,silver,3778.74,1940.760864
954,SaigonFlex UM-58,5,3,M,blue,20.23986700354174,12.789779049149818
955,LotusWear UE-26,5,5,M,purple,18589.783333333333,11094.382693333331
956,MekongStyle UC-12,5,4,S,red,13324.978153846156,9943.0986984
957,DragonWear UM-44,5,3,M,silver,23.89515899746957,13.852857629498953
958,LotusWear UR-48,5,7,S,green,5749.060762331839,3331.5807117713007
959,VietMode RS-89,4,6,XL,black,6002.08875,5701.9843125
960,HanoiStreet RP-59,4,1,XL,black,2015.37,1914.6015
961,VietMotion RP-59,4,1,L,orange,3918.239568919638,3722.327590473656
962,DragonWear MA-03,1,2,XL,blue,10831.3771884655,10289.808329042224
963,HanoiStreet UC-22,5,4,XL,yellow,10276.115901639345,6593.155962491804
964,MekongFit RP-38,4,1,S,orange,2116.288125,1846.673017875
965,HanoiStreet UR-08,5,7,L,orange,2246.328984375,1699.7971424765624
966,HanoiStreet UM-25,5,3,M,black,18.06653099279958,10.506212312054467
967,VietMode MP-27,1,1,XL,yellow,4603.34,2585.235744
968,SaigonFlex UM-24,5,3,XL,yellow,18774.585398230087,12475.711997123895
969,VietMode RP-04,4,1,S,orange,3054.87,1714.0875569999998
970,SaigonCore UR-02,5,7,S,green,5663.7,5380.514999999999
971,PhoenixWear UR-07,5,7,XL,black,5354.37,2739.295692
972,LotusWear UR-51,5,7,XL,yellow,8186.85,6045.988725
973,VietMode RP-71,4,1,XL,yellow,4469.5675862068965,2982.5424502758624
974,PhoenixWear UR-20,5,7,S,white,5279.316428571428,3096.847017
975,HanoiStreet RP-62,4,1,L,white,22.39813960537897,14.35504051332829
976,VietMotion UR-13,5,7,L,red,23.87213136046396,14.637945799481171
977,VietMode RS-66,4,6,S,pink,30.314076032980378,18.62368813667098
978,VietMode RS-46,4,6,S,pink,5496.296966292135,5221.482117977528
979,VietMotion UR-10,5,7,XL,silver,3338.37,1819.41165
980,VietMode RS-31,4,6,M,blue,31.955745234205093,19.778896568978755
981,VietMode RS-44,4,6,L,green,21.678361372038967,13.454622364557114
982,DragonWear UM-53,5,3,L,green,29.7889424731643,17.33448492430065
983,VietMode RP-63,4,1,XL,black,3202.949302325581,2458.9041793953493
984,HanoiStreet RP-03,4,1,XL,purple,1855.6303211009167,1707.7365845091742
985,VietMode RS-55,4,6,M,silver,4535.37,3411.9588510000003
986,VietMode RP-28,4,1,S,green,18.1513115308442,10.116081543475204
987,VietMode RP-51,4,1,XL,yellow,4629.24,2730.788676
988,SaigonFlex UC-15,5,4,L,red,5184.6242217898825,3404.7427264494163
989,VietMotion UC-33,5,4,M,purple,9105.602557856271,6343.873302058465
990,MekongFit RP-29,4,1,XL,blue,14.6545400126499,8.117653156054045
991,DragonWear UM-15,5,3,S,pink,10710.0,5994.387
992,PhoenixWear UR-05,5,7,M,yellow,41.216511987760136,26.26251651454432
993,VietMode MA-27,1,2,XL,black,21.86968733954577,12.784877049431191
994,HanoiStreet UR-15,5,7,M,yellow,25.499741298868727,14.500270459666716
995,SaigonFlex UC-14,5,4,M,yellow,10084.343684210527,9580.1265
996,HanoiStreet UE-24,5,5,XL,purple,6677.37,6343.501499999999
997,LotusWear UR-11,5,7,XL,yellow,4799.280167597765,4433.575018826817
998,MekongFit RP-06,4,1,S,red,1979.360663900415,1361.8001367634854
999,SaigonFlex UC-10,5,4,M,purple,8950.095000000001,8502.590250000001
1000,BambooCraft UM-05,5,3,XL,silver,11388.249310344829,5870.642519482759
